uri	original	en	language	translation	source	date
http://data.europa.eu/esco/skill/1e33acd6-4cdf-4daa-8704-5fb84b7e6137	conduct AM post processing activities	en	is	stunda AM eftirvinnslu //n//m//f	googleTranslate	2021-10-08 10:54:20.744978
http://data.europa.eu/esco/skill/1e33acd6-4cdf-4daa-8704-5fb84b7e6137	conduct AM post processing activities	en	ar	إجراء أنشطة معالجة ما بعد AM //n//m//f	googleTranslate	2021-10-08 10:54:48.457854
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	ro	încărcați firul AM //n//m//f	googleTranslate	2021-10-08 10:55:17.310963
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	cs	vložte AM vodič //n//m//f	googleTranslate	2021-10-08 10:55:19.479892
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	de	AM-Kabel laden //n//m//f	googleTranslate	2021-10-08 10:55:24.677089
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	da	indlæse AM-ledning //n//m//f	googleTranslate	2021-10-08 10:55:26.907277
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	hr	opteretiti AM žicu //n//m//f	googleTranslate	2021-10-08 10:55:30.191334
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	ga	sreang AM a luchtú //n//m//f	googleTranslate	2021-10-08 10:55:34.454912
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	bg	заредете AM проводник //n//m//f	googleTranslate	2021-10-08 10:55:38.681671
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	mt	tagħbija wajer AM //n//m//f	googleTranslate	2021-10-08 10:55:43.909233
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	it	caricare il cavo AM //n//m//f	googleTranslate	2021-10-08 10:55:49.077929
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	no	last AM-ledningen //n//m//f	googleTranslate	2021-10-08 10:55:51.309064
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	nl	laad AM-draad //n//m//f	googleTranslate	2021-10-08 10:55:53.492955
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	is	hlaða AM vír //n//m//f	googleTranslate	2021-10-08 10:55:56.713149
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	lt	įkelti AM laidą //n//m//f	googleTranslate	2021-10-08 10:56:00.961803
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	el	φορτίο σύρμα ΑΜ //n//m//f	googleTranslate	2021-10-08 10:56:05.186209
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	es	cargar cable AM //n//m//f	googleTranslate	2021-10-08 10:56:09.401921
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	sv	ladda AM-kabel //n//m//f	googleTranslate	2021-10-08 10:56:14.608970
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	sl	naložite AM žico //n//m//f	googleTranslate	2021-10-08 10:56:19.816259
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	pl	załaduj przewód AM //n//m//f	googleTranslate	2021-10-08 10:56:25.034934
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	ar	تحميل سلك AM //n//m//f	googleTranslate	2021-10-08 10:56:27.398585
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	lv	ielādējiet AM vadu //n//m//f	googleTranslate	2021-10-08 10:56:29.685659
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	pt	carregar fio AM //n//m//f	googleTranslate	2021-10-08 10:56:31.948223
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	hu	töltse be az AM vezetéket //n//m//f	googleTranslate	2021-10-08 10:56:35.227828
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	fi	lataa AM-johto //n//m//f	googleTranslate	2021-10-08 10:56:39.440604
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	sk	zaťažte drôt AM //n//m//f	googleTranslate	2021-10-08 10:56:42.677071
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	et	laadige AM juhe //n//m//f	googleTranslate	2021-10-08 10:56:45.908939
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM wire	en	fr	charge fil AM //n//m//f	googleTranslate	2021-10-08 10:56:49.141513
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	set up AM systems	en	hr	postaviti AM sustave //n//m//f	googleTranslate	2021-10-08 10:57:07.415172
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	set up AM systems	en	ga	córais AM a bhunú //n//m//f	googleTranslate	2021-10-08 10:57:12.078873
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	set up AM systems	en	mt	twaqqaf sistemi AM //n//m//f	googleTranslate	2021-10-08 10:57:21.543644
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	set up AM systems	en	no	sette opp AM-systemer //n//m//f	googleTranslate	2021-10-08 10:57:29.985091
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	set up AM systems	en	is	setja upp AM kerfi //n//m//f	googleTranslate	2021-10-08 10:57:37.450553
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	set up AM systems	en	ar	إنشاء أنظمة AM //n//m//f	googleTranslate	2021-10-08 10:58:05.201340
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	ro	încărcați pulbere AM //n//m//f	googleTranslate	2021-10-08 10:58:38.114160
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	cs	naplňte prášek AM //n//m//f	googleTranslate	2021-10-08 10:58:41.306359
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	de	AM-Pulver laden //n//m//f	googleTranslate	2021-10-08 10:58:46.494700
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	da	indlæse AM-pulver //n//m//f	googleTranslate	2021-10-08 10:58:49.908543
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	hr	učitati AM prah //n//m//f	googleTranslate	2021-10-08 10:58:53.147937
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	ga	púdar AM a luchtú //n//m//f	googleTranslate	2021-10-08 10:58:58.396854
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	bg	заредете AM прах //n//m//f	googleTranslate	2021-10-08 10:59:00.618310
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	mt	tagħbija trab AM //n//m//f	googleTranslate	2021-10-08 10:59:04.943072
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	it	caricare la polvere AM //n//m//f	googleTranslate	2021-10-08 10:59:08.163302
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	no	last AM pulver //n//m//f	googleTranslate	2021-10-08 10:59:10.449981
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	nl	laad AM-poeder //n//m//f	googleTranslate	2021-10-08 10:59:12.641233
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	is	hlaða AM dufti //n//m//f	googleTranslate	2021-10-08 10:59:15.884842
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	lt	įkelti AM miltelius //n//m//f	googleTranslate	2021-10-08 10:59:18.199670
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	el	φορτίο σκόνη ΑΜ //n//m//f	googleTranslate	2021-10-08 10:59:23.531036
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	es	cargar polvo AM //n//m//f	googleTranslate	2021-10-08 10:59:26.766301
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	sv	ladda AM-pulver //n//m//f	googleTranslate	2021-10-08 10:59:28.991509
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	sl	naložite AM prah //n//m//f	googleTranslate	2021-10-08 10:59:33.229702
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	pl	załaduj proszek AM //n//m//f	googleTranslate	2021-10-08 10:59:37.603682
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	ar	تحميل مسحوق AM //n//m//f	googleTranslate	2021-10-08 10:59:41.844544
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	lv	ielādēt AM pulveri //n//m//f	googleTranslate	2021-10-08 10:59:44.048936
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	pt	carregar pó AM //n//m//f	googleTranslate	2021-10-08 10:59:47.253861
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	hu	töltse be az AM port //n//m//f	googleTranslate	2021-10-08 10:59:52.536456
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	fi	lataa AM-jauhetta //n//m//f	googleTranslate	2021-10-08 10:59:55.851686
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	sk	naplňte prášok AM //n//m//f	googleTranslate	2021-10-08 10:59:58.271888
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	et	laadige AM pulber //n//m//f	googleTranslate	2021-10-08 11:00:03.470835
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM powder	en	fr	charger la poudre AM //n//m//f	googleTranslate	2021-10-08 11:00:05.697489
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	operate AM systems	en	hr	upravljati AM sustavima //n//m//f	googleTranslate	2021-10-08 11:00:23.761513
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	operate AM systems	en	ga	córais AM a oibriú //n//m//f	googleTranslate	2021-10-08 11:00:28.285861
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	operate AM systems	en	mt	tħaddem sistemi AM //n//m//f	googleTranslate	2021-10-08 11:00:35.714427
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	operate AM systems	en	no	betjene AM-systemer //n//m//f	googleTranslate	2021-10-08 11:00:43.231336
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	operate AM systems	en	is	reka AM kerfi //n//m//f	googleTranslate	2021-10-08 11:00:51.638947
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	operate AM systems	en	ar	تعمل أنظمة AM //n//m//f	googleTranslate	2021-10-08 11:01:17.499166
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	ro	încărcați fișiere AM //n//m//f	googleTranslate	2021-10-08 11:01:43.540589
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	cs	načíst soubory AM //n//m//f	googleTranslate	2021-10-08 11:01:47.807602
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	de	AM-Dateien laden //n//m//f	googleTranslate	2021-10-08 11:01:50.998837
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	da	indlæse AM-filer //n//m//f	googleTranslate	2021-10-08 11:01:56.213395
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	hr	učitavanje AM datoteka //n//m//f	googleTranslate	2021-10-08 11:01:58.412263
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	ga	comhaid AM a luchtú //n//m//f	googleTranslate	2021-10-08 11:02:00.644281
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	bg	зареждане на AM файлове //n//m//f	googleTranslate	2021-10-08 11:02:04.847822
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	mt	tagħbija fajls AM //n//m//f	googleTranslate	2021-10-08 11:02:08.070611
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	it	carica i file AM //n//m//f	googleTranslate	2021-10-08 11:02:12.285718
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	no	laste inn AM-filer //n//m//f	googleTranslate	2021-10-08 11:02:17.491008
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	nl	laad AM-bestanden //n//m//f	googleTranslate	2021-10-08 11:02:21.692845
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	is	hlaða AM skrár //n//m//f	googleTranslate	2021-10-08 11:02:24.893679
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	lt	įkelti AM failus //n//m//f	googleTranslate	2021-10-08 11:02:30.165053
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	el	φόρτωση αρχείων AM //n//m//f	googleTranslate	2021-10-08 11:02:34.408692
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	es	cargar archivos AM //n//m//f	googleTranslate	2021-10-08 11:02:38.677171
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	sv	ladda AM-filer //n//m//f	googleTranslate	2021-10-08 11:02:40.913696
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	sl	naložite datoteke AM //n//m//f	googleTranslate	2021-10-08 11:02:43.149091
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	pl	wczytaj pliki AM //n//m//f	googleTranslate	2021-10-08 11:02:48.401294
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	ar	تحميل ملفات AM //n//m//f	googleTranslate	2021-10-08 11:02:51.663478
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	lv	ielādēt AM failus //n//m//f	googleTranslate	2021-10-08 11:02:53.953773
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	pt	carregar arquivos AM //n//m//f	googleTranslate	2021-10-08 11:02:58.168382
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	hu	AM fájlok betöltése //n//m//f	googleTranslate	2021-10-08 11:03:02.435571
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	fi	lataa AM-tiedostoja //n//m//f	googleTranslate	2021-10-08 11:03:07.706097
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	sk	načítať súbory AM //n//m//f	googleTranslate	2021-10-08 11:03:10.938176
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	et	laadige AM-faile //n//m//f	googleTranslate	2021-10-08 11:03:15.223116
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	load AM files	en	fr	charger des fichiers AM //n//m//f	googleTranslate	2021-10-08 11:03:17.525943
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	ro	se potrivesc sistemelor AM //n//m//f	googleTranslate	2021-10-08 11:03:19.736573
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	cs	vhodné pro systémy AM //n//m//f	googleTranslate	2021-10-08 11:03:22.980482
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	de	fit AM-Systeme //n//m//f	googleTranslate	2021-10-08 11:03:25.183962
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	da	passer til AM-systemer //n//m//f	googleTranslate	2021-10-08 11:03:28.395056
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	hr	odgovaraju AM sustavima //n//m//f	googleTranslate	2021-10-08 11:03:31.633837
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	ga	córais AM oiriúnach //n//m//f	googleTranslate	2021-10-08 11:03:35.858107
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	bg	подходящи за AM системи //n//m//f	googleTranslate	2021-10-08 11:03:38.055338
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	mt	sistemi AM tajbin //n//m//f	googleTranslate	2021-10-08 11:03:41.246299
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	it	sistemi AM adatti //n//m//f	googleTranslate	2021-10-08 11:03:46.471803
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	no	passer til AM-systemer //n//m//f	googleTranslate	2021-10-08 11:03:51.688670
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	nl	geschikt voor AM-systemen //n//m//f	googleTranslate	2021-10-08 11:03:56.909012
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	is	passa við AM kerfi //n//m//f	googleTranslate	2021-10-08 11:03:59.109238
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	lt	tinka AM sistemoms //n//m//f	googleTranslate	2021-10-08 11:04:02.383954
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	el	κατάλληλα συστήματα ΑΜ //n//m//f	googleTranslate	2021-10-08 11:04:07.592507
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	es	adaptarse a los sistemas AM //n//m//f	googleTranslate	2021-10-08 11:04:10.822116
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	sv	passar AM-system //n//m//f	googleTranslate	2021-10-08 11:04:13.037513
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	sl	ustrezajo AM sistemom //n//m//f	googleTranslate	2021-10-08 11:04:16.269406
http://data.europa.eu/esco/skill/5f8e1bde-a2f9-4742-a4f4-309dfc2f6311	fit AM systems	en	pl	pasują do systemów AM //n//m//f	googleTranslate	2021-10-08 11:04:19.463603
