index	uri	original	en	language	translation	source	date
3337	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	el	chp //n//m//f	googleTranslate	2021-10-08 13:30:21.745103
3338	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	es	chp //n//m//f	googleTranslate	2021-10-08 13:30:26.902400
3339	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	sv	chp //n//m//f	googleTranslate	2021-10-08 13:30:31.124067
3340	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	sl	chp //n//m//f	googleTranslate	2021-10-08 13:30:35.281059
3341	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	pl	chp //n//m//f	googleTranslate	2021-10-08 13:30:37.434629
3342	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	ar	الفصل //n//m//f	googleTranslate	2021-10-08 13:30:39.600702
3343	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	lv	chp //n//m//f	googleTranslate	2021-10-08 13:30:44.785302
3344	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	pt	chp //n//m//f	googleTranslate	2021-10-08 13:30:49.038575
3345	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	hu	chp //n//m//f	googleTranslate	2021-10-08 13:30:51.229018
3346	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	fi	chp //n//m//f	googleTranslate	2021-10-08 13:30:56.463924
3347	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	sk	chp //n//m//f	googleTranslate	2021-10-08 13:30:58.640005
3348	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	et	chp //n//m//f	googleTranslate	2021-10-08 13:31:01.802241
3349	http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	chp	en	fr	chp //n//m//f	googleTranslate	2021-10-08 13:31:06.950404
3350	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	ro	sisteme de răcire prin încălzire și apă caldă potabilă //n//m//f	googleTranslate	2021-10-08 13:31:12.223728
3351	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	cs	vytápění, chlazení a systémy teplé užitkové vody //n//m//f	googleTranslate	2021-10-08 13:31:15.415527
3352	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	de	Heizung, Kühlung und Trinkwassersysteme //n//m//f	googleTranslate	2021-10-08 13:31:19.666636
3353	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	da	varmekøling og drikkevandssystemer til drikkevand //n//m//f	googleTranslate	2021-10-08 13:31:22.906019
3354	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	hr	sustavi hlađenja grijanja i pitke tople vode //n//m//f	googleTranslate	2021-10-08 13:31:26.096718
3355	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	ga	córais fuaraithe agus uisce te inólta a théamh //n//m//f	googleTranslate	2021-10-08 13:31:28.314073
3356	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	bg	отоплителни системи за охлаждане и питейна гореща вода //n//m//f	googleTranslate	2021-10-08 13:31:32.524041
3357	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	mt	sistemi tat-tkessiħ tat-tisħin u ilma sħun tajjeb għax-xorb //n//m//f	googleTranslate	2021-10-08 13:31:37.790553
3358	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	it	impianti di riscaldamento, raffrescamento e acqua calda sanitaria //n//m//f	googleTranslate	2021-10-08 13:31:41.988049
3359	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	no	varmekjøling og drikkevannsanlegg //n//m//f	googleTranslate	2021-10-08 13:31:45.259037
3360	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	nl	verwarming koeling en drinkwatersystemen //n//m//f	googleTranslate	2021-10-08 13:31:50.497798
3361	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	is	hitakælingu og drykkjarvatnskerfi //n//m//f	googleTranslate	2021-10-08 13:31:54.806274
3362	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	lt	šildymo aušinimo ir geriamojo karšto vandens sistemos //n//m//f	googleTranslate	2021-10-08 13:31:57.076961
3363	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	el	συστήματα θέρμανσης ψύξης και πόσιμου ζεστού νερού //n//m//f	googleTranslate	2021-10-08 13:32:01.464895
3364	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	es	sistemas de calefacción, refrigeración y agua caliente potable //n//m//f	googleTranslate	2021-10-08 13:32:06.820627
3365	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	sv	värmekylning och dricksvattensystem //n//m//f	googleTranslate	2021-10-08 13:32:11.131014
3366	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	sl	ogrevalni sistemi za hlajenje in pitno toplo vodo //n//m//f	googleTranslate	2021-10-08 13:32:16.425397
3367	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	pl	systemy ogrzewania, chłodzenia i ciepłej wody pitnej //n//m//f	googleTranslate	2021-10-08 13:32:20.731828
3368	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	ar	التبريد بالتدفئة وأنظمة المياه الساخنة الصالحة للشرب //n//m//f	googleTranslate	2021-10-08 13:32:24.065929
3369	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	lv	apkures dzesēšanas un dzeramā karstā ūdens sistēmas //n//m//f	googleTranslate	2021-10-08 13:32:26.352752
3370	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	pt	aquecimento, resfriamento e sistemas de água quente potável //n//m//f	googleTranslate	2021-10-08 13:32:29.675310
3371	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	hu	fűtési hűtés és ivóvíz-melegvíz-rendszerek //n//m//f	googleTranslate	2021-10-08 13:32:32.953381
3372	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	fi	lämmitysjäähdytys ja juomakäyttövesijärjestelmät //n//m//f	googleTranslate	2021-10-08 13:32:35.252026
3373	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	sk	vykurovanie chladenie a systémy teplej úžitkovej vody //n//m//f	googleTranslate	2021-10-08 13:32:37.585515
3374	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	et	kütte jahutus- ja joogivee sooja vee süsteemid //n//m//f	googleTranslate	2021-10-08 13:32:39.887719
3375	http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	heating cooling and potable hot water systems	en	fr	systèmes de chauffage, de refroidissement et d'eau chaude sanitaire //n//m//f	googleTranslate	2021-10-08 13:32:43.187173
3376	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	ro	sisteme de răcire la domiciliu //n//m//f	googleTranslate	2021-10-08 13:32:46.519044
3377	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	cs	domácí chladicí systémy //n//m//f	googleTranslate	2021-10-08 13:32:51.819141
3378	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	de	Kühlsysteme für zu Hause //n//m//f	googleTranslate	2021-10-08 13:32:56.150731
3379	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	da	husets kølesystemer //n//m//f	googleTranslate	2021-10-08 13:32:59.427325
3380	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	hr	sustavi kućnog hlađenja //n//m//f	googleTranslate	2021-10-08 13:33:01.668197
3381	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	ga	córais fuaraithe tí //n//m//f	googleTranslate	2021-10-08 13:33:04.975851
3382	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	bg	домашни охладителни системи //n//m//f	googleTranslate	2021-10-08 13:33:07.255777
3383	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	mt	sistemi tat-tkessiħ tad-dar //n//m//f	googleTranslate	2021-10-08 13:33:09.595192
3384	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	it	sistemi di raffreddamento domestico //n//m//f	googleTranslate	2021-10-08 13:33:11.848072
3385	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	no	hjemmekjølesystemer //n//m//f	googleTranslate	2021-10-08 13:33:16.142463
3386	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	nl	koelsystemen voor thuis //n//m//f	googleTranslate	2021-10-08 13:33:20.407856
3387	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	is	heimili kælikerfi //n//m//f	googleTranslate	2021-10-08 13:33:25.783011
3388	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	lt	namų aušinimo sistemos //n//m//f	googleTranslate	2021-10-08 13:33:28.067062
3389	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	el	συστήματα ψύξης στο σπίτι //n//m//f	googleTranslate	2021-10-08 13:33:32.343587
3390	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	es	sistemas de enfriamiento para el hogar //n//m//f	googleTranslate	2021-10-08 13:33:35.613583
3391	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	sv	hemkylsystem //n//m//f	googleTranslate	2021-10-08 13:33:39.906692
3392	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	sl	sistemi za hlajenje doma //n//m//f	googleTranslate	2021-10-08 13:33:44.195067
3393	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	pl	domowe systemy chłodzenia //n//m//f	googleTranslate	2021-10-08 13:33:46.499267
3394	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	ar	أنظمة تبريد المنزل //n//m//f	googleTranslate	2021-10-08 13:33:49.753327
3395	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	lv	mājas dzesēšanas sistēmas //n//m//f	googleTranslate	2021-10-08 13:33:54.074897
3396	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	pt	sistemas de refrigeração doméstica //n//m//f	googleTranslate	2021-10-08 13:33:56.370045
3397	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	hu	otthoni hűtőrendszerek //n//m//f	googleTranslate	2021-10-08 13:34:00.692829
3398	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	fi	kodin jäähdytysjärjestelmät //n//m//f	googleTranslate	2021-10-08 13:34:04.980691
3399	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	sk	domáce chladiace systémy //n//m//f	googleTranslate	2021-10-08 13:34:09.258143
3400	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	et	kodu jahutussüsteemid //n//m//f	googleTranslate	2021-10-08 13:34:12.590258
3401	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	home cooling systems	en	fr	systèmes de refroidissement à domicile //n//m//f	googleTranslate	2021-10-08 13:34:14.857813
3402	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	ro	răcire internă //n//m//f	googleTranslate	2021-10-08 13:34:20.139102
3403	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	cs	domácí chlazení //n//m//f	googleTranslate	2021-10-08 13:34:24.484400
3404	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	de	häusliche Kühlung //n//m//f	googleTranslate	2021-10-08 13:34:27.762052
3405	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	da	huskøling //n//m//f	googleTranslate	2021-10-08 13:34:32.035971
3406	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	hr	domaće hlađenje //n//m//f	googleTranslate	2021-10-08 13:34:36.303784
3407	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	ga	fuarú baile //n//m//f	googleTranslate	2021-10-08 13:34:40.611056
3408	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	bg	битово охлаждане //n//m//f	googleTranslate	2021-10-08 13:34:44.945545
3409	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	mt	tkessiħ domestiku //n//m//f	googleTranslate	2021-10-08 13:34:49.279708
3410	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	it	raffreddamento domestico //n//m//f	googleTranslate	2021-10-08 13:34:54.590797
3411	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	no	huskjøling //n//m//f	googleTranslate	2021-10-08 13:34:56.899853
3412	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	nl	huishoudelijke koeling //n//m//f	googleTranslate	2021-10-08 13:35:02.144746
3413	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	is	innlend kæling //n//m//f	googleTranslate	2021-10-08 13:35:06.388128
3414	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	lt	buitinis aušinimas //n//m//f	googleTranslate	2021-10-08 13:35:11.577465
3415	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	el	οικιακή ψύξη //n//m//f	googleTranslate	2021-10-08 13:35:13.805920
3416	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	es	refrigeración doméstica //n//m//f	googleTranslate	2021-10-08 13:35:18.054560
3417	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	sv	hushållskylning //n//m//f	googleTranslate	2021-10-08 13:35:22.265833
3418	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	sl	gospodinjsko hlajenje //n//m//f	googleTranslate	2021-10-08 13:35:25.505648
3419	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	pl	chłodzenie domowe //n//m//f	googleTranslate	2021-10-08 13:35:28.747145
3420	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	ar	التبريد المنزلي //n//m//f	googleTranslate	2021-10-08 13:35:32.969083
3421	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	lv	sadzīves dzesēšana //n//m//f	googleTranslate	2021-10-08 13:35:38.181453
3422	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	pt	refrigeração doméstica //n//m//f	googleTranslate	2021-10-08 13:35:42.386788
3423	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	hu	háztartási hűtés //n//m//f	googleTranslate	2021-10-08 13:35:47.691876
3424	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	fi	kotitalouksien jäähdytys //n//m//f	googleTranslate	2021-10-08 13:35:51.960064
3425	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	sk	domáce chladenie //n//m//f	googleTranslate	2021-10-08 13:35:54.147628
3426	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	et	kodune jahutus //n//m//f	googleTranslate	2021-10-08 13:35:57.417720
3427	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	domestic cooling	en	fr	refroidissement domestique //n//m//f	googleTranslate	2021-10-08 13:35:59.587376
3428	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	ro	sisteme de climatizare //n//m//f	googleTranslate	2021-10-08 13:36:04.803047
3429	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	cs	klimatizační systémy //n//m//f	googleTranslate	2021-10-08 13:36:10.077726
3430	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	de	Klimaanlagen //n//m//f	googleTranslate	2021-10-08 13:36:15.316524
3431	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	da	klimaanlæg //n//m//f	googleTranslate	2021-10-08 13:36:17.493913
3432	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	hr	klimatizacijski sustavi //n//m//f	googleTranslate	2021-10-08 13:36:21.690960
3433	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	ga	córais aerchóirithe //n//m//f	googleTranslate	2021-10-08 13:36:25.959253
3434	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	bg	климатични системи //n//m//f	googleTranslate	2021-10-08 13:36:31.231861
3435	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	mt	sistemi ta 'kondizzjonament ta' l-arja //n//m//f	googleTranslate	2021-10-08 13:36:36.492666
3436	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	it	sistemi di aria condizionata //n//m//f	googleTranslate	2021-10-08 13:36:41.662046
3437	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	no	klimaanlegg //n//m//f	googleTranslate	2021-10-08 13:36:44.886045
3438	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	nl	airconditioning systemen //n//m//f	googleTranslate	2021-10-08 13:36:48.104730
3439	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	is	loftræstikerfi //n//m//f	googleTranslate	2021-10-08 13:36:50.342694
3440	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	lt	oro kondicionavimo sistemos //n//m//f	googleTranslate	2021-10-08 13:36:54.545479
3441	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	el	συστήματα κλιματισμού //n//m//f	googleTranslate	2021-10-08 13:36:56.765811
3442	http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc	air conditioning systems	en	es	sistemas de aire acondicionado //n//m//f	googleTranslate	2021-10-08 13:37:00.948815
